author;day;month;full_text;favorite_count;quote_count;reply_count;retweet_count;reply;photo;video;pm;retuit;type;score_tweet;alcance
RLA;19;4;https://t.co/AG6NDjWD2K;2209;44;133;958;0;0;1;0;0;Neutral;0;3344
RLA;19;4;"Queridos amigos, acompáñenme hoy a las 8:00 P.M. en una entrevista en el programa """"Milagros Leiva Entrevista"""" por  Willax Televisión  #SeguimosAdelante https://t.co/VIRbZ7bITR";1254;8;91;223;0;1;0;0;0;Neutral;0;1576
RLA;19;4;https://t.co/FeDzckyNbk;712;6;32;132;0;1;0;0;0;Neutral;0;882
RLA;19;4;"Estimados amigos, agradezco a todos nuestros seguidores en twitter, ya somos más de 100 mil.

#SeguimosAdelante #RafaelLopezAliaga https://t.co/lRuuFzA8h2";3381;8;127;405;0;1;0;0;0;Neutral;0;3921
RLA;19;4;https://t.co/BIZYOi24CZ;886;9;47;203;0;0;1;0;0;Neutral;0;1145
RLA;19;4;LÓPEZ ALIAGA ANUNCIÓ QUE VOTARÁ POR KEIKO FUJIMORI Y QUE POSTULARÁ A LA ALCALDÍA DE LIMA Y EN EL AÑO 2026 A LA PRESIDENCIA - La Abeja https://t.co/3SldyuINc0;1525;11;81;271;0;0;0;0;0;Neutral;0;1888
RLA;19;4;https://t.co/tQpCpCRsR6;1096;7;57;247;0;0;1;0;0;Neutral;0;1407
RLA;19;4;"Queridos amigos, el día de hoy estaré en el programa Panorama a través de Panamericana Televisión a las 9 p. m. ¡Seguimos adelante! 🤝

#RafaelLopezAliaga https://t.co/ZyjFxCZ7wC";1611;4;126;244;0;1;0;0;0;Neutral;0;1985
RLA;18;4;https://t.co/82PT9AJr9L;3004;22;126;832;0;1;0;0;0;Neutral;0;3984
RLA;18;4;https://t.co/bnddpjUtCH;1084;16;36;328;0;0;1;0;0;Neutral;0;1464
RLA;18;4;LA VICEPRESIDENTA DE CASTILLO VIVE EN SAN ISIDRO Y CONSUME EN RESTAURANTES CAROS: DOBLE MORAL ..! https://t.co/fabx5qMcR3;5891;115;733;1811;0;1;0;0;0;Neutral;0;8550
RLA;17;4;https://t.co/jIYebwjFcv;2669;77;198;896;0;0;0;0;0;Neutral;0;3840
RLA;17;4;https://t.co/cptkr1yNS8;1718;18;106;425;0;0;1;0;0;Neutral;0;2267
RLA;17;4;https://t.co/bWiGL4dvRl;1001;6;49;278;0;1;0;0;0;Neutral;0;1334
RLA;16;4;https://t.co/GbhTf4bnZg;5748;258;751;1367;0;0;1;1;0;Neutral;0;8124
RLA;16;4;"🚨 Mensaje a todo el Perú
Link del video a mi página de Facebook 👇👇
https://t.co/OdauD1uE5G https://t.co/LtFzVexzkW";2627;49;387;550;0;1;0;0;0;Neutral;0;3613
RLA;16;4;"Comunicado.

#RenovacionPopular https://t.co/VzhaM27B6T";1888;4;78;367;0;1;0;0;0;Neutral;0;2337
RLA;16;4;https://t.co/i4mZrro9bd;1892;27;164;537;0;1;0;0;0;Neutral;0;2620
RLA;15;4;https://t.co/0LQDjbcgCc;3928;25;154;716;0;1;0;0;0;Neutral;0;4823
RLA;15;4;https://t.co/L6Gc0VLLwP;2559;33;211;802;0;1;0;0;0;Neutral;0;3605
RLA;15;4;Recuento Nacional . https://t.co/JPrWiUU4zO;6340;367;1026;1986;0;1;0;0;0;Neutral;0;9719
RLA;15;4;@willaxtv;283;5;24;106;1;0;0;0;0;Neutral;0;418
RLA;15;4;https://t.co/WlzYkdl2rC;7207;89;1013;1169;0;1;0;0;0;Neutral;0;9478
RLA;15;4;G;1584;49;182;652;1;0;0;0;0;Neutral;0;2467
RLA;14;4;https://t.co/fEnjqX0GTP;7596;132;465;1345;0;0;0;0;0;Neutral;0;9538
RLA;13;4;"Saludamos a nuestros primeros virtuales congresistas electos en Lima.
#GraciasPorElApoyo a cada ciudadano.

@Alm_Montoya - Almirante Jorge Montoya
@MJAguayo63 - Milagros Aguayo
@NormaYarrow4 - Norma Yarrow
@JoseCuetoAservi - Jose Cueto https://t.co/MyrJ3W7BDH";2293;21;187;335;0;1;0;0;0;Neutral;0;2836
RLA;13;4;https://t.co/GoBZ4rZDPW;2640;53;281;697;0;1;0;0;0;Neutral;0;3671
RLA;13;4;https://t.co/VMsb9vFJtP;6059;83;729;848;0;1;0;0;0;Neutral;0;7719
RLA;13;4;https://t.co/w88tHiBHqQ;3360;66;350;777;0;1;0;0;0;Neutral;0;4553
RLA;12;4;https://t.co/jdTCMyx1UP;4018;88;396;967;0;1;0;0;0;Neutral;0;5469
RLA;11;4;https://t.co/EReHfR92Y6;1637;14;42;432;0;1;0;0;0;Neutral;0;2125
RLA;11;4;https://t.co/b9hcTFsI3X;638;6;28;169;0;1;0;0;0;Neutral;0;841
RLA;11;4;https://t.co/WEcwJUlAd5;3716;24;206;708;0;1;0;0;0;Neutral;0;4654
RLA;11;4;https://t.co/6l4HFPMqrp;864;14;39;194;0;0;1;0;0;Neutral;0;1111
RLA;11;4;https://t.co/uZunEHBSrB;1624;16;122;324;0;1;0;0;0;Neutral;0;2086
RLA;11;4;https://t.co/17ZwkWHXFX;1527;50;203;448;0;1;0;0;0;Neutral;0;2228
RLA;10;4;PORKY ESTÁ VIVO...! https://t.co/1wLFYySu0F;4698;111;393;1198;0;0;1;0;0;Neutral;0;6400
RLA;10;4;Titular del JNE desmiente haber autorizado a medios internacionales la divulgación de encuestas: multen a CNN pues...! 100 UIT...! https://t.co/ycnn8SvKFu;1268;29;110;449;0;0;0;0;0;Neutral;0;1856
RLA;10;4;https://t.co/U8ywqt49US;3654;41;187;759;0;1;0;0;0;Neutral;0;4641
RLA;10;4;Palo Alto II SAC (CANVIA) es la empresa contratada por la ONPE para contabilizar los votos del procedo electoral y resulta que seria socia de GMD del grupo Graña y Montero, cómplice de ODEBRECHT: Que trama el gobierno? https://t.co/yL59A0Zg87;2078;126;386;1041;0;1;0;0;0;Neutral;0;3631
RLA;10;4;https://t.co/XRcHLvekKq;2085;57;158;836;0;1;0;0;0;Neutral;0;3136
RLA;10;4;https://t.co/hEuzRgkS9h;909;14;42;233;0;0;1;0;0;Neutral;0;1198
RLA;10;4;"Este 11 de abril tú decides el futuro del Perú.
#Elecciones2021
#RafaelLópezAliaga
#RenovaciónPopular https://t.co/VOP1Bw5dMS";2131;36;130;633;0;1;0;0;0;Neutral;0;2930
RLA;10;4;"Hoy a las 8 pm tendré una entrevista con @mlukacs, la cual será transmitida en su canal de YouTube y mi página de facebook.

¡Los espero! https://t.co/RpDVCsmjAw";914;5;35;221;0;1;0;0;0;Neutral;0;1175
RLA;9;4;https://t.co/9qqpoweaYz;1385;25;72;421;0;0;1;0;0;Neutral;0;1903
RLA;9;4;https://t.co/8gy3ExbWDR;940;7;24;224;0;0;1;0;0;Neutral;0;1195
RLA;9;4;Rafael López Aliaga a Keiko Fujimori: “Tu has recibido dinero de la corrupción” | Política | https://t.co/oRIILD1SOc https://t.co/S1qIFTcJKo;502;7;57;128;0;0;0;0;0;Neutral;0;694
RLA;9;4;https://t.co/AuHxXHiBJV;790;3;24;148;0;1;0;0;0;Neutral;0;965
RLA;9;4;https://t.co/cgBl8QTQyQ;1053;14;103;225;0;0;1;0;0;Neutral;0;1395
RLA;9;4;https://t.co/6US9DiIZn2;1063;4;26;235;0;1;0;0;0;Neutral;0;1328
RLA;9;4;https://t.co/AE1vpX7fkG;3333;18;139;725;0;1;0;0;0;Neutral;0;4215
RLA;9;4;https://t.co/ftGtwHpSC5;1964;23;116;595;0;1;0;0;0;Neutral;0;2698
RLA;9;4;"Estimados amigos, comparto con ustedes mi mensaje a Hernando de Soto.

#RenovaciónPopular
#Elecciones2021 https://t.co/Gra526vMvU";893;20;120;251;0;0;1;0;0;Neutral;0;1284
RLA;9;4;"Hoy entrevista 
9:30 Pm. 
#RenovaciónPopular
#RafaelPresidente2021 https://t.co/bdfHxHq65D";685;5;43;134;0;1;0;0;0;Neutral;0;867
RLA;9;4;"Estimados amigos, comparto con ustedes mi mensaje a Keiko Fujimori.

#RenovaciónPopular
#Elecciones2021 https://t.co/IgW6QyzCh9";2758;176;505;823;0;0;1;0;0;Neutral;0;4262
RLA;9;4;https://t.co/HCCmuAubT0;362;2;11;67;0;1;0;0;0;Neutral;0;442
RLA;8;4;"#PropuestasJuveniles
Estimados jóvenes, este 11 de abril el Perú se define en ser Venezuela o ser potencia mundial, ustedes decidirán el futuro del país. En este video presento mis propuestas para ustedes.

#ElPerúConRafael
#Elecciones2021
#RafaelLópezAliaga
#RenovaciónPopular https://t.co/07Yp1UeTkm";1361;15;83;440;0;0;1;1;0;Neutral;0;1899
RLA;8;4;https://t.co/B1EPiBuFmc;805;10;51;237;0;0;1;0;0;Neutral;0;1103
RLA;8;4;https://t.co/IBWhXNU1m8;305;14;51;101;0;0;1;0;0;Neutral;0;471
RLA;8;4;https://t.co/qko0FhwaMP;1353;15;107;483;0;1;0;0;0;Neutral;0;1958
RLA;8;4;https://t.co/JY0WGrOoiN;604;8;123;165;0;1;0;0;0;Neutral;0;900
RLA;8;4;https://t.co/d1WQ3cTtPJ;1236;46;69;322;0;0;1;0;0;Neutral;0;1673
RLA;8;4;PRENSA MERMELERA, CÓMPLICE DE GENOCIDIO...! https://t.co/D3l7zhdllL;1765;42;222;563;0;0;1;0;0;Neutral;0;2592
RLA;8;4;https://t.co/tQsF8W1yfb;1583;14;78;350;0;1;0;0;0;Neutral;0;2025
RLA;8;4;https://t.co/KTqZY87SCu;405;8;45;131;0;1;0;0;0;Neutral;0;589
RLA;8;4;SE ACABA LA MERMELADA Y LA CORRUPCIÓN..! ODEBRECHT SE LARGA DEL PERÚ..! https://t.co/gIAsfY9Pla;3767;37;439;905;0;1;0;0;0;Neutral;0;5148
RLA;8;4;https://t.co/vPEgjewYKn;965;8;43;239;0;0;1;0;0;Neutral;0;1255
RLA;7;4;"Estimados amigos, hoy estaré a las 9 pm en el programa #BetoASaber. Nos vemos más tarde.

#ElPerúConRafael
#Elecciones2021
#RafaelLópezAliaga
#RenovaciónPopular
#RafaelPresidente2021 https://t.co/ZmrQ6GhTRE";1730;24;235;412;0;1;0;0;0;Neutral;0;2401
RLA;7;4;"En un gobierno de #RenovaciónPopular llevaremos a cabo la construcción de escaleras por los cerros y muros de contención a nivel nacional.  Asimismo en el área farmacéutica estableceremos la venta de medicamentos genéricos en las farmacias.

#ElPerúConRafael
#Elecciones2021 https://t.co/YBX1oQEcRO";793;8;50;267;0;1;0;1;0;Neutral;0;1118
RLA;7;4;https://t.co/ykkdZ9xBA7;2261;88;258;812;0;0;1;0;0;Neutral;0;3419
RLA;7;4;López Aliaga: “Vamos a ejecutar un shock de inversiones para generar más trabajo” - El Chino https://t.co/3r7jpBJYjq;741;6;28;187;0;0;0;0;0;Neutral;0;962
RLA;7;4;https://t.co/Y2LwrUap3D;1327;28;114;302;0;0;1;0;0;Neutral;0;1771
RLA;7;4;Rafael López Aliaga: El día 28 de julio se expropian los peajes | America Noticias https://t.co/XUd35gBEq9;1305;57;137;351;0;0;0;0;0;Neutral;0;1850
RLA;7;4;BLASFEMIAS DE ESTE SUJETO..! AFRENTA AL MAYORITARIO PUEBLO CRISTIANO EN NUESTRO PAÍS..! https://t.co/QSLBEUeQyQ;1388;46;303;424;0;1;0;0;0;Neutral;0;2161
RLA;6;4;SAGASTI: VIAJA DE UNA VEZ..! Y TRAE LA VACUNA PARA TODOS LOS PERUANOS..! https://t.co/8clg9yw63w;3186;89;333;868;0;0;0;0;0;Neutral;0;4476
RLA;6;4;https://t.co/XAt0S8BfiS;871;15;41;279;0;0;1;1;0;Neutral;0;1206
RLA;6;4;"Agradezco el gran recibimiento que tuve en mi recorrido por la región de Ayacucho ¡Seguimos avanzando! ¡Somos #RenovaciónPopular!
#Elecciones2021
#RafaelLópezAliaga
#PerúPotenciaMundial https://t.co/IeEPxszhUu";1286;11;46;352;0;1;0;0;0;Neutral;0;1695
RLA;6;4;DE SOTO Y ODEBRECHT - La Abeja https://t.co/MaPSualPYi;385;3;30;142;0;0;0;0;0;Neutral;0;560
RLA;6;4;DE SOTO Y ODEBRECHT - La Abeja https://t.co/MaPSuaDqPQ;239;2;13;77;0;0;0;0;0;Neutral;0;331
RLA;6;4;https://t.co/47rlSMdwRn;2014;23;157;456;0;1;0;0;0;Neutral;0;2650
RLA;6;4;https://t.co/kYqLSbxsDe;1318;25;70;462;0;0;1;1;0;Neutral;0;1875
RLA;6;4;https://t.co/AcnChE9e16;537;8;45;173;0;1;0;0;0;Neutral;0;763
RLA;6;4;https://t.co/bpGWCzZmi9;636;11;51;259;0;1;0;0;0;Neutral;0;957
RLA;6;4;Hecho..! Farvet, propiedad del Doctor Manolo Fernández, propondrá nombre para viceministro de Investigación y Desarrollo de VACUNAS PERUANAS..! Si se puede derrotar el Coronavirus...! https://t.co/DSXG6va5mB;662;10;30;194;0;1;0;1;0;Neutral;0;896
RLA;6;4;https://t.co/RNqMDbU88B;383;14;75;140;0;1;0;0;0;Neutral;0;612
RLA;5;4;"Estimados amigos, les presento a nuestro candidato al congreso por Lima con el número #1, el almirante (r) Jorge Montoya, quien ostentó el cargo de Jefe del Comando Conjunto de las Fuerzas Armadas.

#Elecciones2021
#RafaelPresidente2021
#CongresoCeleste
#RenovaciónPopular https://t.co/UijKdsCu2H";1591;14;101;431;0;1;0;0;0;Neutral;0;2137
RLA;5;4;"Estimados amigos, les presento a nuestra candidata al congreso por Lima con el número #4, la arquitecta Norma Yarrow, con más de 30 años de servicio en Gestión Pública.

#Elecciones2021
#RafaelPresidente2021
#CongresoCeleste
#RenovaciónPopular https://t.co/1CfPLEUfgv";819;9;37;217;0;1;0;0;0;Neutral;0;1082
RLA;5;4;"En defensa de la vida, la familia, la juventud, la seguridad y en contra del progresismo y la izquierda.

#RafaelPresidente2021
#RenovaciónPopular
#CongresoCeleste
#Elecciones2021 https://t.co/CScUb8uRac";1161;26;91;305;0;1;0;1;0;Neutral;0;1583
RLA;5;4;https://t.co/3Xt3xNjK11;530;4;15;129;0;1;0;0;0;Neutral;0;678
RLA;5;4;https://t.co/GWr2Z2tblE;755;6;38;237;0;1;0;0;0;Neutral;0;1036
RLA;5;4;https://t.co/5SlDzHe1wJ;629;11;46;159;0;1;0;1;0;Neutral;0;845
RLA;5;4;https://t.co/GBWNgeC1vf;1502;17;96;452;0;1;0;0;0;Neutral;0;2067
RLA;5;4;ODEBRECHT FINANCIA A VARIOS CANDIDATOS ACTUALES..! ODEBRECHT SE LARGA DE PERÚ, ESTE 28 DE JULIO...! https://t.co/vDDeyb52S9;756;18;34;292;0;0;1;0;0;Neutral;0;1100
RLA;5;4;"Estimados amigos, les hago una pregunta:

¿Estás conmigo para luchar contra la corrupción y llevar al Perú a ser potencia mundial?

#Elecciones2021
#RafaelLópezAliaga
#RenovaciónPopular
#RafaelPresidente2021
#PerúPotenciaMundial https://t.co/1YPpkdZcnJ";3239;50;808;685;0;1;0;0;0;Neutral;0;4782
RLA;5;4;¿Son encuestas u horóscopos? | Aldo Mariátegui | OPINION | PERU21 https://t.co/2b8ImZxD6w;563;7;53;175;0;0;0;0;0;Neutral;0;798
RLA;5;4;https://t.co/srsEP8aF8w;401;3;25;157;0;0;1;0;0;Neutral;0;586
RLA;5;4;ALIADO DE ODEBRECHT Y PRENSA MERMELERA...! https://t.co/8jCVcjDuCJ;860;13;77;282;0;1;0;0;0;Neutral;0;1232
RLA;5;4;https://t.co/2d2JY3NII6;2605;36;190;749;0;1;0;0;0;Neutral;0;3580
RLA;5;4;https://t.co/lnNCy73cyD;938;8;42;168;0;1;0;0;0;Neutral;0;1156
RLA;4;4;https://t.co/rpD2vntqqK;1569;57;326;265;0;1;0;0;0;Neutral;0;2217
RLA;4;4;HBO TAMBIÉN NOS APOYA..! EN PRIMERA VUELTA..! https://t.co/kIrZwapqFm;979;13;64;206;0;1;0;0;0;Neutral;0;1262
RLA;4;4;HASTA HBO NOS APOYA..! EN PRIMERA VUELTA..! https://t.co/OP0fRDdj1T;2581;38;238;578;0;1;0;0;0;Neutral;0;3435
RLA;4;4;https://t.co/761uh8DBWF;2092;30;223;691;0;1;0;0;0;Neutral;0;3036
RLA;4;4;https://t.co/5q3mBbuJQO;1819;15;96;381;0;1;0;0;0;Neutral;0;2311
RLA;4;4;https://t.co/VOpi2DOAKg;773;8;20;214;0;0;1;0;0;Neutral;0;1015
RLA;4;4;https://t.co/VEp4pRTxmK;3073;62;310;975;0;1;0;0;0;Neutral;0;4420
RLA;4;4;https://t.co/rJUHt3XM5j;1043;8;31;246;0;1;0;0;0;Neutral;0;1328
RLA;4;4;https://t.co/FRfppwSAeR;637;5;50;190;0;1;0;0;0;Neutral;0;882
RLA;4;4;https://t.co/BWZhzG0pkJ;629;5;72;184;0;1;0;0;0;Neutral;0;890
RLA;4;4;https://t.co/bPQtM3Y3Ow;800;6;27;237;0;0;1;0;0;Neutral;0;1070
RLA;4;4;https://t.co/5MIPD4v41e;1155;18;112;321;0;1;0;0;0;Neutral;0;1606
RLA;3;4;https://t.co/4vSfDgntlm;615;9;53;129;0;0;1;0;0;Neutral;0;806
RLA;3;4;"Estimados amigos, en #RenovaciónPopular apostamos por una educación de calidad, para ello daremos la infraestructura adecuada.

#Elecciones2021
#RafaelLópezAliaga
#RafaelPresidente2021 https://t.co/eSUWyOShcB";740;6;58;199;0;1;0;1;0;Neutral;0;1003
RLA;3;4;https://t.co/9wy11n722k;919;27;74;305;0;0;1;0;0;Neutral;0;1325
RLA;3;4;ALERTAN SOBRE COMPLOT PARA BAJARSE A RAFAEL LÓPEZ ALIAGA EN ENCUESTA - La Abeja https://t.co/XM6RFQnu1k;1513;39;352;492;0;0;0;0;0;Neutral;0;2396
RLA;3;4;https://t.co/DWqN7EDZsd;2199;40;164;769;0;1;0;0;0;Neutral;0;3172
RLA;3;4;https://t.co/XFYr7VIp1b;963;16;53;340;0;0;1;0;0;Neutral;0;1372
RLA;3;4;¡Echa un vistazo al vídeo de Rafael López Aliaga ! #TikTok https://t.co/a28qUsWJ9a;350;2;28;92;0;0;0;0;0;Neutral;0;472
RLA;3;4;¡Echa un vistazo al vídeo de Rafael López Aliaga ! #TikTok https://t.co/wmEMfzm8JE;324;1;12;90;0;0;0;0;0;Neutral;0;427
RLA;3;4;https://t.co/NKPEIzl4GB;998;16;152;239;0;1;0;0;0;Neutral;0;1405
RLA;3;4;"Yohny Lescano Ancieta, tiene doble nacionalidad en su certificado de matrimonio en CHILE..? figura inscrito con 
RUN # 146285503 que es lo mismo que nuestro DNI 👇...? https://t.co/PpKqlh06tp";2158;64;349;915;0;1;0;0;0;Neutral;0;3486
RLA;3;4;https://t.co/CBA1GGp216;300;3;22;69;0;0;0;0;0;Neutral;0;394
RLA;3;4;https://t.co/fEdvlRAHME;2007;31;207;540;0;1;0;0;0;Neutral;0;2785
RLA;3;4;https://t.co/YknDtLAVoq;1396;29;120;341;0;1;0;0;0;Neutral;0;1886
RLA;3;4;"🔵 #RafaelLopezAliaga​ | Entrevista con @elhigadodmarita

#RafaelEnPrimeraVuelta #RenovaciónPopular https://t.co/6QZnNHkR0j";1284;22;98;414;0;0;0;0;0;Neutral;0;1818
RLA;2;4;https://t.co/IzNeJ72u3t;1294;28;80;401;0;0;1;0;0;Neutral;0;1803
RLA;2;4;"Estimados amigos, en #RenovaciónPopular proponemos la creación de un tope en la tasa de interés asimismo una reestructuración de sus deudas a 7 años.

#Elecciones2021
#RafaelPresidente2021
#PerúPotenciaMundial https://t.co/hlVfcKtbrf";672;8;28;234;0;0;1;1;0;Neutral;0;942
RLA;2;4;Queridos amigos, les presento al equipo técnico de #RenovaciónPopular, personas capacitadas y especializadas en diversas áreas para gestionar nuestro país.  #Elecciones2021 #RafaelLópezAliaga #RafaelPresidente2021 https://t.co/RfmZjVvg8T;2411;29;284;595;0;1;0;1;0;Neutral;0;3319
RLA;2;4;https://t.co/yRvPvfJcLg;640;5;38;173;0;0;1;0;0;Neutral;0;856
RLA;2;4;https://t.co/hdHaNDSxr6;837;13;50;266;0;0;1;0;0;Neutral;0;1166
RLA;2;4;https://t.co/Be25w3ltSP;1018;15;30;325;0;0;1;1;0;Neutral;0;1388
RLA;2;4;"Hoy a las 9 pm estaré con Mar Mounier (@elhigadodmarita) , a través de la señal de @ucinoticias_pe .

¡Los invito a verlo!";1216;13;83;361;0;0;0;0;1;Neutral;0;1673
RLA;2;4;https://t.co/h4kZP33sIN;1253;13;138;296;0;1;0;0;0;Neutral;0;1700
RLA;2;4;https://t.co/TykxNJkZFC;507;9;18;170;0;0;1;0;0;Neutral;0;704
RLA;2;4;https://t.co/V5uoQqutKH;777;15;47;206;0;0;1;1;0;Neutral;0;1045
RLA;2;4;https://t.co/10XVLVt0tf;879;14;44;274;0;0;1;0;0;Neutral;0;1211
RLA;2;4;UN GRAN FARSANTE, VANIDOSO...! https://t.co/aHtcxxcMkx;1380;30;341;357;0;1;0;0;0;Neutral;0;2108
RLA;2;4;https://t.co/5lpwqIRsXr;790;11;75;208;0;0;1;1;0;Neutral;0;1084
RLA;2;4;https://t.co/lpRg9SSlbx;818;7;71;233;0;1;0;0;0;Neutral;0;1129
RLA;2;4;https://t.co/hDp4p5PXvK;796;12;47;228;0;0;1;0;0;Neutral;0;1083
RLA;2;4;PORKY LEYÓ - La Abeja https://t.co/vDHGgM1Ztv;427;9;37;123;0;0;0;0;0;Neutral;0;596
RLA;2;4;https://t.co/vUoBlzwYTL;2317;51;387;613;0;1;0;0;0;Neutral;0;3368
RLA;2;4;https://t.co/TbDSSG5Zw3;2527;59;334;1019;0;1;0;0;0;Neutral;0;3939
RLA;2;4;https://t.co/kHSplC9Sw6;1027;10;66;245;0;1;0;0;0;Neutral;0;1348
RLA;1;4;https://t.co/kxMZqaoEE5;919;18;56;270;0;0;1;1;0;Neutral;0;1263
RLA;1;4;Yonhy Lescano favoreció a la “liberación de 4 mil terroristas” - La Razón https://t.co/KDu4kqEFJZ;1834;44;180;784;0;0;0;0;0;Neutral;0;2842
RLA;1;4;Rafael López Aliaga afirmó que en su gobierno “la cuarentena será voluntaria” | Política | https://t.co/oRIILD1SOc https://t.co/1UPT03D8rq;654;3;39;156;0;0;0;1;0;Neutral;0;852
RLA;1;4;López Aliaga: El 28 de julio dispondré la inmediata expulsión de Odebrecht - La Razón https://t.co/5i2wnI4Ezy;2234;27;197;537;0;0;0;1;0;Neutral;0;2995
RLA;1;4;EN PRIMERA VUELTA..! https://t.co/IjDg2Yhhge;1451;32;133;370;0;0;1;0;0;Neutral;0;1986
RLA;1;4;https://t.co/li1ju1xriX;2538;131;343;774;0;0;1;0;0;Neutral;0;3786
RLA;1;4;https://t.co/lBupeGxuT2;2750;38;216;544;0;1;0;0;0;Neutral;0;3548
RLA;1;4;https://t.co/xwIjmzxQIz;1388;13;122;294;0;1;0;0;0;Neutral;0;1817
RLA;1;4;https://t.co/TVUCxxS0dL;3338;68;461;693;0;1;0;0;0;Neutral;0;4560
RLA;1;4;https://t.co/wQqoU7TOXl;1183;27;118;307;0;0;1;0;0;Neutral;0;1635
RLA;1;4;"Hoy estaré a las 9 pm en el programa #BetoASaber. Nos vemos más tarde.

#RafaelLopezAliaga #RenovacionPopular #OlaCeleste https://t.co/GC6fvMXLAR";1501;68;330;276;0;1;0;0;0;Neutral;0;2175
RLA;1;4;"En el #DebatePresidencialJNE: 

“Este 28 de julio somos potencia mundial o vamos a ser Venezuela con la misma corrupción de Presidentes y congresistas corruptos. Perú potencia mundial, si se puede, marca las 3R. Renovemos la política”.

#RafaelGanaElDebate #RafaelPresidente2021";2213;38;261;519;0;0;0;0;0;Neutral;0;3031
RLA;1;4;"En el #DebatePresidencialJNE: 

“El caso de #RichardSwing es público,socio de Vizcarra y de Salaverry.Vamos a terminar con estas contrataciones irregulares con gobierno electrónico, para que todo se haga de forma transparente y oportuna”

#RafaelGanaElDebate #RafaelPresidente2021";1474;16;115;391;0;0;0;1;0;Neutral;0;1996
RLA;1;4;"En el #DebatePresidencialJNE: 

“He trabajado más de 45 años creando más de 100 mil empleos de mi país. Se como reactivar la economía. Vamos a construir un tren que una Tumbes y Tacna; así como pistas de la costa a la selva.”

#RafaelPresidente2021 #RafaelEnPrimeraVuelta";1297;13;153;310;0;0;0;1;0;Neutral;0;1773
RLA;1;4;"En el #DebatePresidencialJNE: 

“La corrupción de Vizcarra y su mafia ha quebrado economía del microempresario peruano. Esto se acabó, igual que usura y las tasas de interés abusivas. La cuarentena será voluntaria”

#RafaelGanaElDebate #RafaelPresidente2021 #RafaelEnPrimeraVuelta";807;10;78;208;0;0;0;1;0;Neutral;0;1103
RLA;1;4;"#RafaelLópezAliaga #EnVivo #DebatePresidencialJNE
#RafaelEnPrimeraVuelta #RafaelGanaDebate #RafaelPresidente https://t.co/2etruAlCbL";460;10;77;130;0;0;0;0;0;Neutral;0;677
RLA;31;3;https://t.co/VCt4JyMxKW;632;16;54;161;0;1;0;0;0;Neutral;0;863
RLA;31;3;"Queridos amigos, los invito a difundir estos hashtags en Twitter y en todas las redes sociales ¡Somos imparables! ¡Somos #RenovaciónPopular!

#RafaelPresidente 
#RafaelEnPrimeraVuelta
#RafaelGanaDebate https://t.co/vk4E9LZCbW";1093;66;110;418;0;0;0;0;;Neutral;0;1687
RLA;31;3;https://t.co/HH5WnkW11X;2150;65;338;349;0;0;0;0;;Neutral;0;2902
RLA;31;3;"Nos vemos a las 06:00 P.M.
#RafaelPresidente 
#RafaelEnPrimeraVuelta 
#RafaelGanaDebate https://t.co/48zL86sPkn";1510;30;191;335;0;0;0;0;;Neutral;0;2066
RLA;31;3;https://t.co/00ptIqOHQu;1774;17;165;392;0;0;0;0;;Neutral;0;2348
RLA;31;3;"Estimados amigos, el día de hoy estaré dando una conferencia de prensa, los invito a ver la transmisión a las 12 pm.

#Elecciones2021
#RafaelLópezAliaga
#RenovaciónPopular
#RafaelPresidente2021 https://t.co/hDE2FqY17a";1192;26;168;298;0;0;0;0;;Neutral;0;1684
RLA;31;3;https://t.co/VyDQRN0BGl;901;7;90;147;0;0;0;0;;Neutral;0;1145
RLA;31;3;https://t.co/DGNIYgDwCL;2664;58;307;527;0;0;0;0;;Neutral;0;3556
RLA;30;3;"López Aliaga: """"Tenemos un plan nacional de autopistas para el Perú"""" - El Chino https://t.co/SnYjIpgdhE";918;5;45;229;0;0;0;0;;Neutral;0;1197
RLA;30;3;"Biden says Americans will be first to get vaccines; any surplus to be shared | Reuters https://t.co/2wfquaA58c";840;18;70;227;0;0;0;0;;Neutral;0;1155
RLA;30;3;https://t.co/sW4fo5wFjs;1525;26;97;633;0;0;0;0;;Neutral;0;2281
